epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,1.7831822256050487,0.0,1.3967029831626199,0.0,0.000194
2,1.2456340406200674,0.0,0.9834912690249357,0.0,0.00018818
3,0.8838589085210667,0.0,0.7102426615628329,0.0,0.0001825346
4,0.6411580490593863,0.0,0.5327117768200961,0.0,0.000177058562
5,0.478964970991163,0.0,0.4131229438564994,0.0,0.00017174680514
6,0.36875186934329496,0.0,0.33299076557159424,0.0,0.00016659440098579998
7,0.2931211167337871,0.0,0.27702749452807685,0.0,0.00016159656895622598
8,0.23949977740792944,0.0,0.23967411301352762,0.0,0.0001567486718875392
9,0.2025757647386872,0.0,0.21332033046267249,0.0,0.000152046211730913
10,0.17673748119337723,0.0,0.19587693837555972,0.0,0.0001474848253789856
11,0.15911638323623356,0.0,0.18384498019110074,0.0,0.000143060280617616
12,0.14694674884771355,0.0,0.17559959400783887,0.0,0.00013876847219908753
13,0.1385726407907977,0.0,0.169819598170844,0.0,0.0001346054180331149
14,0.13276483834084898,0.0,0.1659257926724174,0.0,0.00013056725549212144
15,0.12858746451611566,0.0,0.16191149164329877,0.0,0.00012665023782735779
16,0.1252308779645084,0.0,0.15935237976637753,0.0,0.00012285073069253705
17,0.12286898744578409,0.0,0.15681022066961636,0.0,0.00011916520877176093
18,0.12078634575747027,0.0,0.15427979894659735,0.0,0.00011559025250860811
19,0.11902784615164937,0.0,0.1520193029533733,0.0,0.00011212254493334986
20,0.11748712546754592,0.0,0.14938287843357434,0.0,0.00010875886858534936
21,0.11589645395184507,0.0,0.1473742980848659,0.0,0.00010549610252778888
22,0.1144257112230995,0.0,0.14519117772579193,0.0,0.0001023312194519552
23,0.1130654341771756,0.0,0.14231976731257004,0.0,9.926128286839655e-05
24,0.11164211127722617,0.0,0.139945542270487,0.0,9.628344438234466e-05
25,0.11036857210173465,0.0,0.13762143863873047,0.0,9.339494105087432e-05
26,0.10904872889565949,0.0,0.13496663082729687,0.0,9.059309281934809e-05
27,0.10772206567891754,0.0,0.1327023214914582,0.0,8.787530003476764e-05
28,0.10659073521890262,0.0,0.13026606765660373,0.0,8.523904103372461e-05
29,0.10539351093887102,0.0,0.127636195583777,0.0,8.268186980271286e-05
30,0.10420207867380415,0.0,0.1252729892730713,0.0,8.020141370863148e-05
31,0.10307865265277352,0.0,0.12318977781317451,0.0,7.779537129737254e-05
32,0.10202475840059838,0.0,0.12092834507877176,0.0,7.546151015845136e-05
33,0.10106654712321735,0.0,0.11877707933837717,0.0,7.319766485369782e-05
34,0.10002910294155083,0.0,0.11667148633436723,0.0,7.100173490808688e-05
35,0.09920388670398457,0.0,0.1149872446602041,0.0,6.887168286084427e-05
36,0.09831599168258139,0.0,0.11275184357708151,0.0,6.680553237501894e-05
37,0.09770590094572837,0.0,0.1108069812709635,0.0,6.480136640376837e-05
38,0.09680666132728652,0.0,0.1093765991655263,0.0,6.285732541165532e-05
39,0.09603319014653121,0.0,0.10778071460398761,0.0,6.097160564930565e-05
40,0.09534521393551684,0.0,0.10621289163827896,0.0,5.914245747982648e-05
41,0.09468177139832831,0.0,0.10461305691437288,0.0,5.7368183755431685e-05
42,0.09422074778392764,0.0,0.1033074947243387,0.0,5.564713824276873e-05
43,0.09357193923822724,0.0,0.10198070853948593,0.0,5.397772409548567e-05
