epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,0.40174100906760607,0.0,0.32721439997355145,0.0,9.8e-05
2,0.2960409566208168,0.0,0.21279020110766092,0.0,9.604e-05
3,0.1771365616608549,0.0,0.09033437569936116,0.0,9.41192e-05
4,0.07844561835130055,0.0,0.02109813690185547,0.0,9.2236816e-05
5,0.043153785445072035,0.0,0.020120756700634956,0.0,9.039207968e-05
6,0.04325628259943591,0.0,0.022321025530497234,0.0,8.858423808639999e-05
7,0.047635380661597955,0.0,0.020858423163493473,0.0,8.681255332467199e-05
8,0.04307211017994969,0.0,0.02114078464607398,0.0,8.507630225817855e-05
9,0.043677984081484655,0.0,0.020831333473324776,0.0,8.337477621301498e-05
10,0.045461091523369156,0.0,0.022977350900570553,0.0,8.170728068875468e-05
