epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,8.26384991879733,0.0,6.170687445278825,0.0,0.000196
2,4.515979286409774,0.0,3.2644752839515947,0.0,0.00019208
3,2.2187677765792273,0.0,1.5867308624859513,0.0,0.0001882384
4,0.9999076675693944,0.0,0.7662113139341618,0.0,0.000184473632
5,0.4621654896100737,0.0,0.4241254674270749,0.0,0.00018078415936
6,0.2646629511536855,0.0,0.29775377478578996,0.0,0.00017716847617279998
7,0.19567927201190646,0.0,0.2424347069242905,0.0,0.00017362510664934398
8,0.16777349088411286,0.0,0.2143355561741467,0.0,0.0001701526045163571
9,0.1513834312417597,0.0,0.19512873810940776,0.0,0.00016674955242602997
10,0.13941978062942342,0.0,0.18030060468048886,0.0,0.00016341456137750936
11,0.12974675807065136,0.0,0.1688559503647788,0.0,0.00016014627014995916
12,0.12163614312995155,0.0,0.15865666252271882,0.0,0.00015694334474695997
13,0.11509352005526143,0.0,0.15054767193465396,0.0,0.00015380447785202076
14,0.10929880249050428,0.0,0.14327096476637083,0.0,0.00015072838829498035
15,0.10426630380053846,0.0,0.1375317744396884,0.0,0.00014771382052908074
16,0.1001961680348822,0.0,0.13254541980809179,0.0,0.00014475954411849912
17,0.0965998611500803,0.0,0.12826754050008182,0.0,0.00014186435323612913
18,0.09344477673184197,0.0,0.12415714138026895,0.0,0.00013902706617140655
19,0.09053134273315938,0.0,0.1212049572375314,0.0,0.00013624652484797842
20,0.08819660187154164,0.0,0.11785634902530703,0.0,0.00013352159435101884
21,0.08601653767433369,0.0,0.11594093282674921,0.0,0.00013085116246399847
22,0.08434158016417949,0.0,0.11392965951356394,0.0,0.0001282341392147185
23,0.08268133509236406,0.0,0.11158985413354018,0.0,0.00012566945643042413
24,0.08145678483635047,0.0,0.11014822883338764,0.0,0.00012315606730181565
25,0.08015248409630556,0.0,0.10871013664993746,0.0,0.00012069294595577933
26,0.0789016941861021,0.0,0.10752781313554995,0.0,0.00011827908703666373
27,0.07783079424099822,0.0,0.10627574191011231,0.0,0.00011591350529593046
28,0.0771630160369963,0.0,0.10529755916574905,0.0,0.00011359523519001185
29,0.07624871274632103,0.0,0.10418377071619034,0.0,0.0001113233304862116
30,0.07550003672730318,0.0,0.10367998249571898,0.0,0.00010909686387648737
31,0.07474633799514399,0.0,0.1025992877267558,0.0,0.00010691492659895762
32,0.07434176061443,0.0,0.10197094057140679,0.0,0.00010477662806697847
33,0.07362026583297916,0.0,0.10114019993564179,0.0,0.0001026810955056389
34,0.07303375314639987,0.0,0.10069745599195876,0.0,0.00010062747359552612
35,0.07266386039906515,0.0,0.09996077225639902,0.0,9.861492412361559e-05
36,0.0720719758333322,0.0,0.09933893189861856,0.0,9.664262564114328e-05
37,0.0718209510915122,0.0,0.09877252732885294,0.0,9.470977312832041e-05
38,0.07119704203434148,0.0,0.09811118887416248,0.0,9.2815577665754e-05
39,0.07082838257598989,0.0,0.09785903566356363,0.0,9.095926611243892e-05
40,0.0705890695863175,0.0,0.09736593645708315,0.0,8.914008079019015e-05
41,0.07027577107666798,0.0,0.0969217490276386,0.0,8.735727917438634e-05
42,0.06986793405112793,0.0,0.09646367615666883,0.0,8.561013359089861e-05
43,0.06962403321181829,0.0,0.0960297402122925,0.0,8.389793091908065e-05
44,0.06917160136695459,0.0,0.09601184571611471,0.0,8.221997230069903e-05
45,0.06900412372295868,0.0,0.09561482598555499,0.0,8.057557285468504e-05
46,0.06862955368914694,0.0,0.09500867089834707,0.0,7.896406139759134e-05
47,0.06836086130999731,0.0,0.09477896519519131,0.0,7.73847801696395e-05
48,0.06821480796514255,0.0,0.09428222374669437,0.0,7.583708456624672e-05
49,0.06787500184837658,0.0,0.09397878831830518,0.0,7.432034287492178e-05
50,0.06777678679165272,0.0,0.09369188868280115,0.0,7.283393601742334e-05
51,0.0675283681601286,0.0,0.09359898970558725,0.0,7.137725729707487e-05
52,0.06733816887410182,0.0,0.09320004155923581,0.0,6.994971215113337e-05
53,0.06702753903414561,0.0,0.09302898008247902,0.0,6.85507179081107e-05
54,0.06687105898569637,0.0,0.09249353408813477,0.0,6.717970354994849e-05
55,0.0667763197126816,0.0,0.09245584686768465,0.0,6.583610947894952e-05
56,0.06654265186889975,0.0,0.09212941650686593,0.0,6.451938728937052e-05
57,0.06640791241694594,0.0,0.09199168815695007,0.0,6.322899954358311e-05
58,0.06626660294549645,0.0,0.09177451991829379,0.0,6.196441955271145e-05
59,0.06608466570142586,0.0,0.09149959124624729,0.0,6.0725131161657224e-05
60,0.06599395789979201,0.0,0.09166134508519337,0.0,5.951062853842408e-05
