epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,1.1023252809301336,0.0,0.8755174994468689,0.0,0.000194
2,0.7687063077662853,0.0,0.6288569271564484,0.0,0.00018818
3,0.5530239844575842,0.0,0.4711664021015167,0.0,0.0001825346
4,0.4097843493552918,0.0,0.368373042345047,0.0,0.000177058562
5,0.3125562311169949,0.0,0.3003089427947998,0.0,0.00017174680514
6,0.24862111296425474,0.0,0.2532284140586853,0.0,0.00016659440098579998
7,0.204574723510032,0.0,0.22218470573425292,0.0,0.00016159656895622598
8,0.17541702725785843,0.0,0.20082384943962098,0.0,0.0001567486718875392
9,0.15593005605834595,0.0,0.18664848506450654,0.0,0.000152046211730913
10,0.14294122230816395,0.0,0.17704798877239228,0.0,0.0001474848253789856
11,0.1337174573080971,0.0,0.1706420361995697,0.0,0.000143060280617616
12,0.12738348226597968,0.0,0.1661941736936569,0.0,0.00013876847219908753
13,0.12281809335059309,0.0,0.1624285399913788,0.0,0.0001346054180331149
14,0.11905529500639185,0.0,0.15998729765415193,0.0,0.00013056725549212144
15,0.11636386994034686,0.0,0.15749934166669846,0.0,0.00012665023782735779
16,0.11371749330391275,0.0,0.15540266931056976,0.0,0.00012285073069253705
17,0.1113028782717091,0.0,0.15402760356664658,0.0,0.00011916520877176093
18,0.10934068333912403,0.0,0.15220605432987214,0.0,0.00011559025250860811
19,0.10715940329147146,0.0,0.15040412992239,0.0,0.00011212254493334986
20,0.10549786682934204,0.0,0.1481415882706642,0.0,0.00010875886858534936
21,0.10354120609291056,0.0,0.1478484094142914,0.0,0.00010549610252778888
22,0.10194513677282536,0.0,0.14644142091274262,0.0,0.0001023312194519552
23,0.1004030271334217,0.0,0.14493392407894135,0.0,9.926128286839655e-05
24,0.09891354126182009,0.0,0.14314718246459962,0.0,9.628344438234466e-05
25,0.09757794697392494,0.0,0.1419645518064499,0.0,9.339494105087432e-05
26,0.09637821679736705,0.0,0.14112861454486847,0.0,9.059309281934809e-05
27,0.09503116109903822,0.0,0.14117372483015062,0.0,8.787530003476764e-05
28,0.09387418544514382,0.0,0.1403512880206108,0.0,8.523904103372461e-05
29,0.09268122396253525,0.0,0.13808148354291916,0.0,8.268186980271286e-05
30,0.09175957160744261,0.0,0.13798850774765015,0.0,8.020141370863148e-05
31,0.09082213670332381,0.0,0.13688521981239318,0.0,7.779537129737254e-05
32,0.08980705422606874,0.0,0.13585902601480485,0.0,7.546151015845136e-05
33,0.08902418252794032,0.0,0.13537484854459764,0.0,7.319766485369782e-05
34,0.08818975990598506,0.0,0.13469873517751693,0.0,7.100173490808688e-05
35,0.08749295802826577,0.0,0.13430511951446533,0.0,6.887168286084427e-05
36,0.08689143270888228,0.0,0.13240521252155305,0.0,6.680553237501894e-05
37,0.08623879993374044,0.0,0.13229250609874726,0.0,6.480136640376837e-05
38,0.08559863368405941,0.0,0.13225070834159852,0.0,6.285732541165532e-05
39,0.08500550936986791,0.0,0.13256758600473403,0.0,6.097160564930565e-05
40,0.0844578393437761,0.0,0.13123091608285903,0.0,5.914245747982648e-05
41,0.08410061673915133,0.0,0.13162793666124345,0.0,5.7368183755431685e-05
42,0.08347565450883926,0.0,0.1306155040860176,0.0,5.564713824276873e-05
43,0.08302959510462081,0.0,0.13028042018413544,0.0,5.397772409548567e-05
44,0.08264630612857798,0.0,0.13002472072839738,0.0,5.23583923726211e-05
45,0.08230342188889676,0.0,0.12946744561195372,0.0,5.0787640601442464e-05
46,0.08184869555716819,0.0,0.12947773784399033,0.0,4.926401138339919e-05
47,0.08165571133190012,0.0,0.12916510552167892,0.0,4.778609104189721e-05
48,0.08131766204345733,0.0,0.12890255004167556,0.0,4.6352508310640296e-05
49,0.08092326571808216,0.0,0.12868380397558213,0.0,4.496193306132108e-05
50,0.08064477308157911,0.0,0.12840466350317,0.0,4.361307506948145e-05
51,0.08037684039470364,0.0,0.1282467633485794,0.0,4.2304682817397005e-05
52,0.08019108206350753,0.0,0.1281247094273567,0.0,4.10355423328751e-05
53,0.07986833123450583,0.0,0.12751178294420243,0.0,3.9804476062888845e-05
54,0.07968110444539404,0.0,0.1280285358428955,0.0,3.861034178100218e-05
55,0.0794217178320631,0.0,0.12782991975545882,0.0,3.745203152757211e-05
56,0.0792600692428173,0.0,0.12711829990148543,0.0,3.6328470581744946e-05
57,0.0790447498810418,0.0,0.12808271497488022,0.0,3.5238616464292594e-05
58,0.07885880903043646,0.0,0.12696855068206786,0.0,3.418145797036382e-05
59,0.07865444584650562,0.0,0.12714697420597076,0.0,3.31560142312529e-05
