epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,0.7670753893285694,0.0,0.6354906829920682,0.0,0.0019399999999999999
2,0.517265508080473,0.0,0.4854540472680872,0.0,0.0018817999999999999
3,0.3841637483622768,0.0,0.3910379247231917,0.0,0.0018253459999999998
4,0.2917198497101222,0.0,0.3280031762339852,0.0,0.0017705856199999998
5,0.2399691871487268,0.0,0.2857096655802293,0.0,0.0017174680513999997
6,0.20029640293652468,0.0,0.26220057091929694,0.0,0.0016659440098579998
7,0.17721069843904808,0.0,0.24111409891735425,0.0,0.0016159656895622597
8,0.15754786506295204,0.0,0.22848574072122574,0.0,0.0015674867188753918
9,0.14506123325612286,0.0,0.21899291466582904,0.0,0.00152046211730913
10,0.13582503179659938,0.0,0.20675834065133875,0.0,0.001474848253789856
11,0.12867365747985274,0.0,0.20598443055694754,0.0,0.0014306028061761603
12,0.12357824793694043,0.0,0.19558910415931183,0.0,0.0013876847219908754
13,0.1185022592175715,0.0,0.19597896120764993,0.0,0.001346054180331149
14,0.11544382461521885,0.0,0.18301653997464615,0.0,0.0013056725549212146
15,0.11356243819440945,0.0,0.1839342029257254,0.0,0.0012665023782735781
16,0.11106213303928328,0.0,0.18358553742820566,0.0,0.0012285073069253707
17,0.10916413768830865,0.0,0.1805216521024704,0.0,0.0011916520877176095
18,0.10743807776287051,0.0,0.17387172376567667,0.0,0.0011559025250860813
19,0.10614466755697043,0.0,0.17111477662216534,0.0,0.0011212254493334988
20,0.1048563764163173,0.0,0.16929447650909424,0.0,0.0010875886858534938
21,0.10431405363401564,0.0,0.1660281385887753,0.0,0.001054961025277889
22,0.1023310504042276,0.0,0.16619664159688083,0.0,0.0010233121945195523
23,0.10152125421284448,0.0,0.16430913453752344,0.0,0.0009926128286839658
24,0.1007860130307698,0.0,0.15955906429074027,0.0,0.0009628344438234467
25,0.10114830324776691,0.0,0.1588929905132814,0.0,0.0009339494105087433
26,0.10007795009135019,0.0,0.1603894369168715,0.0,0.000905930928193481
27,0.09893388935539982,0.0,0.1578208180991086,0.0,0.0008787530003476764
28,0.09849539690531127,0.0,0.15482594614679163,0.0,0.0008523904103372461
29,0.09827930155662026,0.0,0.15303731235590848,0.0,0.0008268186980271287
30,0.09735496382754628,0.0,0.15250624445351688,0.0,0.0008020141370863148
31,0.09704819852762883,0.0,0.15249645439061252,0.0,0.0007779537129737254
32,0.09722750040121597,0.0,0.15070748125964945,0.0,0.0007546151015845136
33,0.09570596890874428,0.0,0.14773166450587186,0.0,0.0007319766485369782
34,0.09553540073851548,0.0,0.14555382931774313,0.0,0.0007100173490808689
35,0.09483188482941968,0.0,0.14647511731494556,0.0,0.0006887168286084428
36,0.0947359081099529,0.0,0.14750746840780432,0.0,0.0006680553237501895
37,0.09414084727811341,0.0,0.14272913404486395,0.0,0.0006480136640376838
38,0.0938109666625462,0.0,0.1448833610523831,0.0,0.0006285732541165533
39,0.09368383456574808,0.0,0.14168698340654373,0.0,0.0006097160564930567
40,0.09301662312285734,0.0,0.1430470889264887,0.0,0.000591424574798265
41,0.09296476804088838,0.0,0.14155189963904294,0.0,0.0005736818375543171
42,0.09296464613906227,0.0,0.14233523912050508,0.0,0.0005564713824276875
43,0.09254124594649465,0.0,0.14118040454658595,0.0,0.0005397772409548568
44,0.09207943952319646,0.0,0.14003394882787357,0.0,0.0005235839237262111
45,0.0916904409480567,0.0,0.1398442028598352,0.0,0.0005078764060144248
46,0.09128596132049466,0.0,0.13764108581976456,0.0,0.000492640113833992
47,0.09131578344962385,0.0,0.1381801332939755,0.0,0.0004778609104189722
48,0.09085907573157018,0.0,0.13957114111293445,0.0,0.000463525083106403
49,0.09068903994589748,0.0,0.13909452137621967,0.0,0.0004496193306132109
50,0.0903330612743255,0.0,0.1372094377875328,0.0,0.0004361307506948146
51,0.090493013141769,0.0,0.13733042844317175,0.0,0.00042304682817397016
52,0.09025545650632075,0.0,0.13605908304452896,0.0,0.00041035542332875107
53,0.08957135813808677,0.0,0.13784020698883317,0.0,0.0003980447606288885
54,0.08993794451845755,0.0,0.1366943899880756,0.0,0.0003861034178100218
55,0.08966639361316615,0.0,0.13802697136998177,0.0,0.00037452031527572115
56,0.08937307310724023,0.0,0.13769658688794484,0.0,0.00036328470581744953
57,0.0889775038945793,0.0,0.13641923733732916,0.0,0.000352386164642926
58,0.08879140450960339,0.0,0.1360921710729599,0.0,0.00034181457970363825
