epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,0.9179190597101196,0.0,0.7415911687047858,0.0,0.000196
2,0.747170112463315,0.0,0.5954714285699945,0.0,0.00019208
3,0.6082366931147015,0.0,0.48034367310373405,0.0,0.0001882384
4,0.49736147293250693,0.0,0.3884618727784408,0.0,0.000184473632
5,0.4082478905515149,0.0,0.31682290497579074,0.0,0.00018078415936
6,0.33710286461849015,0.0,0.2607506695546602,0.0,0.00017716847617279998
7,0.2809999087723503,0.0,0.2176500340825633,0.0,0.00017362510664934398
8,0.23677257527797824,0.0,0.18423072554563222,0.0,0.0001701526045163571
9,0.20211619701631134,0.0,0.15876573245776326,0.0,0.00016674955242602997
10,0.1749601527241875,0.0,0.13952469151271016,0.0,0.00016341456137750936
11,0.15391168285625292,0.0,0.12487553389448869,0.0,0.00016014627014995916
12,0.13741658517399127,0.0,0.11369425042679435,0.0,0.00015694334474695997
13,0.12463305898366346,0.0,0.10565098461351896,0.0,0.00015380447785202076
14,0.11472697906430303,0.0,0.09933270659101637,0.0,0.00015072838829498035
15,0.10698839404096565,0.0,0.09457218913655532,0.0,0.00014771382052908074
16,0.10088542113958818,0.0,0.09091567483387496,0.0,0.00014475954411849912
17,0.09603953291418094,0.0,0.08800257493398692,0.0,0.00014186435323612913
18,0.09213739406746813,0.0,0.08558940285522687,0.0,0.00013902706617140655
19,0.08895193986872231,0.0,0.08378799236134479,0.0,0.00013624652484797842
20,0.08633363627144532,0.0,0.08221633238227744,0.0,0.00013352159435101884
21,0.08412946650229298,0.0,0.08091524474714931,0.0,0.00013085116246399847
22,0.08227305581339996,0.0,0.07982661973096822,0.0,0.0001282341392147185
23,0.08069569897231872,0.0,0.07886918455754456,0.0,0.00012566945643042413
24,0.07931883493492572,0.0,0.07802150649459738,0.0,0.00012315606730181565
25,0.07817882721174652,0.0,0.07736807112631044,0.0,0.00012069294595577933
26,0.07717553286773084,0.0,0.07678023102252107,0.0,0.00011827908703666373
27,0.0763148652179312,0.0,0.07629212256717055,0.0,0.00011591350529593046
28,0.0755641561335471,0.0,0.07582288900096165,0.0,0.00011359523519001185
29,0.07486307054619296,0.0,0.07541504906196343,0.0,0.0001113233304862116
30,0.07426603950020165,0.0,0.07514025816007665,0.0,0.00010909686387648737
31,0.07374096819339483,0.0,0.07489686565179574,0.0,0.00010691492659895762
32,0.07327955443633241,0.0,0.07467013381813702,0.0,0.00010477662806697847
33,0.07291736514215402,0.0,0.07445703980169799,0.0,0.0001026810955056389
34,0.07252076986366157,0.0,0.07433386852866725,0.0,0.00010062747359552612
35,0.07219942739695241,0.0,0.07420696008362268,0.0,9.861492412361559e-05
36,0.07192797571034697,0.0,0.0740361526608467,0.0,9.664262564114328e-05
37,0.07168207053047398,0.0,0.07399184958715188,0.0,9.470977312832041e-05
38,0.07142518803139018,0.0,0.07396108088524718,0.0,9.2815577665754e-05
39,0.07116514829240037,0.0,0.07384392854414489,0.0,9.095926611243892e-05
40,0.07099824799690937,0.0,0.0738146334494415,0.0,8.914008079019015e-05
