epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,0.18830599696522923,0.0,0.072172150015831,0.0,0.0098
2,0.08112431634470349,0.0,0.06786256283521652,0.0,0.009604
3,0.0688186553875785,0.0,0.05698403716087341,0.0,0.009411919999999999
4,0.06101759917595807,0.0,0.056611523032188416,0.0,0.009223681599999999
5,0.05916049395481386,0.0,0.0647239089012146,0.0,0.009039207967999998
6,0.05862976270158906,0.0,0.056587375700473785,0.0,0.008858423808639998
7,0.051342184002178284,0.0,0.060249194502830505,0.0,0.008681255332467197
8,0.04821136878693805,0.0,0.058401189744472504,0.0,0.008507630225817853
9,0.04402653766770708,0.0,0.04945746809244156,0.0,0.008337477621301496
10,0.04807812545229407,0.0,0.061885833740234375,0.0,0.008170728068875466
11,0.05039065120514162,0.0,0.0547412633895874,0.0,0.008007313507497957
12,0.04812436117643145,0.0,0.05513700097799301,0.0,0.007847167237347998
13,0.04340555643603813,0.0,0.05018606409430504,0.0,0.007690223892601038
14,0.04024481999253795,0.0,0.0520181767642498,0.0,0.007536419414749017
15,0.04312387602698749,0.0,0.06217866763472557,0.0,0.007385691026454037
16,0.03726421514045599,0.0,0.05398934334516525,0.0,0.0072379772059249555
17,0.0376257669028923,0.0,0.047384269535541534,0.0,0.007093217661806457
18,0.03498471595717771,0.0,0.0493178591132164,0.0,0.006951353308570328
19,0.03502604439517491,0.0,0.04318830370903015,0.0,0.006812326242398921
20,0.03204837094200143,0.0,0.055906426161527634,0.0,0.006676079717550942
21,0.03607124697029321,0.0,0.05310911685228348,0.0,0.006542558123199923
22,0.03132337159835375,0.0,0.06013200432062149,0.0,0.0064117069607359245
23,0.03777539114809144,0.0,0.06353849172592163,0.0,0.006283472821521206
24,0.03415815722686133,0.0,0.053647175431251526,0.0,0.006157803365090782
25,0.034506491507610045,0.0,0.05909052491188049,0.0,0.006034647297788966
26,0.03335020542819036,0.0,0.06543270498514175,0.0,0.005913954351833187
27,0.03400327545080789,0.0,0.06091514974832535,0.0,0.0057956752647965225
