epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,0.2509735411378593,0.0,0.10978397727012634,0.0,0.0098
2,0.126189392144324,0.0,0.06592023372650146,0.0,0.009604
3,0.11867170116750363,0.0,0.06899699568748474,0.0,0.009411919999999999
4,0.07517034238482492,0.0,0.0881231278181076,0.0,0.009223681599999999
5,0.07172148027436226,0.0,0.05323660001158714,0.0,0.009039207967999998
6,0.0693297598392985,0.0,0.055202141404151917,0.0,0.008858423808639998
7,0.05684147498726305,0.0,0.07563188672065735,0.0,0.008681255332467197
8,0.06985413020147997,0.0,0.09740890562534332,0.0,0.008507630225817853
9,0.06810943500825722,0.0,0.08515740931034088,0.0,0.008337477621301496
10,0.05555610178350324,0.0,0.07369092106819153,0.0,0.008170728068875466
11,0.052990481358577764,0.0,0.057894498109817505,0.0,0.008007313507497957
